,rid,buyer_account_id,buyer_account,buyer_bu,buyer_bu_id,survey_client,client_responsestatusid,client_responsestatus,link_type_id,external_survey_name,fulcrum_responsestatusid,fulcrum_responsestatus,internal_survey_name,marketplace_projectid,marketplace_project,mid,parentsid,pid,respondentsid,entrydate,lastdate,session_loi,id,name,supplier_bu_id,supplier_bu,link_type,supplierid,survey_country,survey_country_langauge,survey_ccpi,survey_HASH_status,survey_SCCB_status,survey_https_status,project_manager,pm_email,survey_qcpi,surveyid
36,681e5b6a-5be5-c268-abb1-faf26ac86e04,1845,Lumivo,Lumivo UK GBP,2747,Lumivo API_Client,26,Reconciled to Term - Completes Uploaded,18,Other Survey   ,3,Client Survey Entry,University Entry OJR 2025 PARENTS Day 6,28577122,University Entry OJR 2025 Lucid PARENTS,edfaed000d004bce6c01b22a9c416746,681e5b6a-5be5-c268-abb1-faf26ac86e04,zgastwicjbBacB7oFwR2unfu,502a6040-1473-4a5e-969d-7f906bedf2a3,2025-05-09T19:45:48.46Z,2025-05-09T20:07:14.851Z,21,685,Qmee,796,Qmee,Offerwall / Standalone,1052,United Kingdom (GB),English - United Kingdom,3.3172338,True,False,True,Veronica Penkova,veronicapenkova@gmail.com,3.3172338,64168738
37,681cedb2-86b7-e943-470a-62da16b350a5,1845,Lumivo,Lumivo UK GBP,2747,Lumivo API_Client,26,Reconciled to Term - Completes Uploaded,18,Online Study  ,3,Client Survey Entry,Sports study 2025 - UK Desktop Day 6,28526304,Sports study 2025 - UK,5d4fc8b79306c5d8c2b1f55d4c699026,681cedb2-86b7-e943-470a-62da16b350a5,6MwyxVeiEFVc8CrURsX8YWg3,a69282e9-d167-43fc-bd56-c7c3ce200bf6,2025-05-08T17:45:23.124Z,2025-05-08T18:01:38.838Z,16,685,Qmee,796,Qmee,Offerwall / Standalone,1052,United Kingdom (GB),English - United Kingdom,3.6507978,True,False,True,Veronica Penkova,veronicapenkova@gmail.com,3.6507978,64136502
38,681e48a1-a121-6c09-d38a-21af66a2889e,1845,Lumivo,Lumivo UK GBP,2747,Lumivo API_Client,26,Reconciled to Term - Completes Uploaded,18,Other Survey   ,3,Client Survey Entry,University Entry OJR 2025 PARENTS Day 6,28577122,University Entry OJR 2025 Lucid PARENTS,a1a38c871373fc6d9a9b0535d764d0d8,681e48a1-a121-6c09-d38a-21af66a2889e,7L3kTXPVvbDT1Sdej69nBAUt,cdc41721-7bb7-4049-b5c8-18f325529615,2025-05-09T18:25:39.472Z,2025-05-09T18:38:59.203Z,13,685,Qmee,796,Qmee,Offerwall / Standalone,1052,United Kingdom (GB),English - United Kingdom,3.3172338,True,False,True,Veronica Penkova,veronicapenkova@gmail.com,3.3172338,64168738
39,681dc0a7-d60a-8232-7077-95aa2e805b9f,1845,Lumivo,Lumivo UK GBP,2747,Lumivo API_Client,26,Reconciled to Term - Completes Uploaded,18,Online Study  ,3,Client Survey Entry,Sports study 2025 - UK Desktop Day 6,28526304,Sports study 2025 - UK,e0ac97d5011a962a7fca5b05e74cbace,681dc0a7-d60a-8232-7077-95aa2e805b9f,g7CsijNBSUaANgu2ruazoRDJ,3edd2776-601b-4b9c-9be2-cf2023023276,2025-05-09T08:45:28.054Z,2025-05-09T08:54:38.49Z,9,685,Qmee,796,Qmee,Offerwall / Standalone,1052,United Kingdom (GB),English - United Kingdom,3.6507978,True,False,True,Veronica Penkova,veronicapenkova@gmail.com,3.6507978,64136502
40,681e6454-e4ed-a4f5-aba7-df9102814afc,1845,Lumivo,Lumivo UK GBP,2747,Lumivo API_Client,26,Reconciled to Term - Completes Uploaded,18,Other Survey   ,3,Client Survey Entry,University Entry OJR 2025 PARENTS Day 6,28577122,University Entry OJR 2025 Lucid PARENTS,05a43353bc336799b8da7a71979ca061,681e6454-e4ed-a4f5-aba7-df9102814afc,fsY9gVnWKQViZUYU6bDgFJbc,a9a184e0-85fe-4002-8bf2-3dc418eaece4,2025-05-09T20:23:48.964Z,2025-05-09T20:49:17.492Z,25,685,Qmee,796,Qmee,Offerwall / Standalone,1052,United Kingdom (GB),English - United Kingdom,3.3172338,True,False,True,Veronica Penkova,veronicapenkova@gmail.com,3.3172338,64168738
41,681ceb42-985f-50e6-2362-130a0ff81e6e,1845,Lumivo,Lumivo UK GBP,2747,Lumivo API_Client,26,Reconciled to Term - Completes Uploaded,18,Online Study  ,3,Client Survey Entry,Sports study 2025 - UK Desktop Day 6,28526304,Sports study 2025 - UK,a6bcab2103fe9e125d85179010b6f050,681ceb42-985f-50e6-2362-130a0ff81e6e,QNfoswVttibGUE8RJymWkqBh,fc7fb449-89b0-485e-8572-6739e66a141f,2025-05-08T17:34:59.354Z,2025-05-08T18:12:58.903Z,37,685,Qmee,796,Qmee,Offerwall / Standalone,1052,United Kingdom (GB),English - United Kingdom,3.6507978,True,False,True,Veronica Penkova,veronicapenkova@gmail.com,3.6507978,64136502
42,681e24fe-7966-aeba-b63e-0f7f9a1ae313,1845,Lumivo,Lumivo UK GBP,2747,Lumivo API_Client,26,Reconciled to Term - Completes Uploaded,18,Other Survey   ,3,Client Survey Entry,University Entry OJR 2025 PARENTS Day 6,28577122,University Entry OJR 2025 Lucid PARENTS,e19805f17b813dd0f72b884529b65718,681e24fe-7966-aeba-b63e-0f7f9a1ae313,ZFRSR7GcXeaNuQNb18eypec4,48b162b6-25bc-4c35-99c9-45f9ca19ceb1,2025-05-09T15:53:34.678Z,2025-05-09T16:01:30.433Z,7,685,Qmee,796,Qmee,Offerwall / Standalone,1052,United Kingdom (GB),English - United Kingdom,3.3172338,True,False,True,Veronica Penkova,veronicapenkova@gmail.com,3.3172338,64168738
43,681cfd1c-118c-0785-0c94-0757f413448b,1845,Lumivo,Lumivo UK GBP,2747,Lumivo API_Client,26,Reconciled to Term - Completes Uploaded,18,Online Study  ,3,Client Survey Entry,Sports study 2025 - UK Desktop Day 6,28526304,Sports study 2025 - UK,21f1690804209e0b2935d0886363d412,681cfd1c-118c-0785-0c94-0757f413448b,JCESiZwCiTw5HsjqNAE4tdBV,6990e5d5-04fa-4341-98cb-1d40d903a6aa,2025-05-08T18:51:08.888Z,2025-05-08T19:07:03.738Z,15,685,Qmee,796,Qmee,Offerwall / Standalone,1052,United Kingdom (GB),English - United Kingdom,3.6507978,True,False,True,Veronica Penkova,veronicapenkova@gmail.com,3.6507978,64136502
44,681ec900-a449-6749-1f15-a37a6940f049,1845,Lumivo,Lumivo UK GBP,2747,Lumivo API_Client,26,Reconciled to Term - Completes Uploaded,18,Other Survey   ,3,Client Survey Entry,University Entry OJR 2025 PARENTS Day 6,28577122,University Entry OJR 2025 Lucid PARENTS,d1d86ce5b83871afaffbc413f183bcff,681ec900-a449-6749-1f15-a37a6940f049,ZywWBkxWeLS343hgUty8yhM2,5d243689-68ef-4b49-8b7c-ff26b7e848f6,2025-05-10T03:33:20.672Z,2025-05-10T03:45:24.131Z,12,685,Qmee,796,Qmee,Offerwall / Standalone,1052,United Kingdom (GB),English - United Kingdom,3.3172338,True,False,True,Veronica Penkova,veronicapenkova@gmail.com,3.3172338,64168738
45,681cf71c-e5d1-35f1-72d5-cbe9cf338cff,1845,Lumivo,Lumivo UK GBP,2747,Lumivo API_Client,26,Reconciled to Term - Completes Uploaded,30,Online Study  ,3,Client Survey Entry,Sports study 2025 - UK Desktop Day 6,28526304,Sports study 2025 - UK,14700603,681cf70d-d0f9-740a-0105-a750915371f8,7110820,d40a2df1-15c1-48a4-89cb-f298ffeabd03,2025-05-08T18:25:33.457Z,2025-05-08T18:43:27.242Z,17,1499,Trayistats AI - Link,3485,Trayistats AI - Link,Yield Management (Pulley),1873,United Kingdom (GB),English - United Kingdom,3.6507978,True,False,True,Veronica Penkova,veronicapenkova@gmail.com,3.6507978,64136502
46,681e25d8-2794-3065-567c-557934edd86a,1845,Lumivo,Lumivo UK GBP,2747,Lumivo API_Client,26,Reconciled to Term - Completes Uploaded,18,Other Survey   ,3,Client Survey Entry,University Entry OJR 2025 PARENTS Day 6,28577122,University Entry OJR 2025 Lucid PARENTS,0dad7f2268aec25280cfd38501728fe4,681e25d8-2794-3065-567c-557934edd86a,y4QRWcCqxdrNjpva6c47jHtK,9b7a3e0e-7131-4602-954c-86509368e37f,2025-05-09T15:57:13.339Z,2025-05-09T16:10:53.073Z,13,685,Qmee,796,Qmee,Offerwall / Standalone,1052,United Kingdom (GB),English - United Kingdom,3.3172338,True,False,True,Veronica Penkova,veronicapenkova@gmail.com,3.3172338,64168738
47,681d2ce1-dbda-faeb-26b7-3ff9335040be,1845,Lumivo,Lumivo UK GBP,2747,Lumivo API_Client,26,Reconciled to Term - Completes Uploaded,18,Online Study  ,3,Client Survey Entry,Sports study 2025 - UK Desktop Day 6,28526304,Sports study 2025 - UK,3273c25652e98ab40579a1187b29f61a,681d2ce1-dbda-faeb-26b7-3ff9335040be,M15auXk7vjFNMpukqHb3Dq9F,62f6b3b0-d130-440c-82a6-e33d77cf85e9,2025-05-08T22:14:58.406Z,2025-05-08T22:28:12.89Z,13,685,Qmee,796,Qmee,Offerwall / Standalone,1052,United Kingdom (GB),English - United Kingdom,3.6507978,True,False,True,Veronica Penkova,veronicapenkova@gmail.com,3.6507978,64136502
48,681e4232-c05c-932a-6093-8968c54a439d,1845,Lumivo,Lumivo UK GBP,2747,Lumivo API_Client,26,Reconciled to Term - Completes Uploaded,18,Other Survey   ,3,Client Survey Entry,University Entry OJR 2025 PARENTS Day 6,28577122,University Entry OJR 2025 Lucid PARENTS,ac9d7cf84b770c40103e5fdacb22fe7a,681e4232-c05c-932a-6093-8968c54a439d,NUhCHR6PiN1qpdEnVgVTc5YY,4462c6ab-6b94-44f3-a639-ab5f0300324d,2025-05-09T17:58:11.779Z,2025-05-09T18:09:30.246Z,11,685,Qmee,796,Qmee,Offerwall / Standalone,1052,United Kingdom (GB),English - United Kingdom,3.3172338,True,False,True,Veronica Penkova,veronicapenkova@gmail.com,3.3172338,64168738
49,681cefe2-94d1-cfbc-722e-5199160ec19a,1845,Lumivo,Lumivo UK GBP,2747,Lumivo API_Client,26,Reconciled to Term - Completes Uploaded,18,Online Study  ,3,Client Survey Entry,Sports study 2025 - UK Desktop Day 6,28526304,Sports study 2025 - UK,cfec981df73cd554c7551d95e0369527,681cefe2-94d1-cfbc-722e-5199160ec19a,Ybpj29UHwDs8f3vQVWc4eJZz,0d5c9c30-f07b-43fb-9fff-31c0b2dfd6b0,2025-05-08T17:54:43.014Z,2025-05-08T18:17:15.517Z,22,685,Qmee,796,Qmee,Offerwall / Standalone,1052,United Kingdom (GB),English - United Kingdom,3.6507978,True,False,True,Veronica Penkova,veronicapenkova@gmail.com,3.6507978,64136502
50,681e8eb0-a0df-9931-31c8-35b69a99373a,1845,Lumivo,Lumivo UK GBP,2747,Lumivo API_Client,26,Reconciled to Term - Completes Uploaded,18,Other Survey   ,3,Client Survey Entry,University Entry OJR 2025 PARENTS Day 6,28577122,University Entry OJR 2025 Lucid PARENTS,42d5d40cf708a172feefd0fcdfabbd17,681e8eb0-a0df-9931-31c8-35b69a99373a,ZcMuFkoJMdymijNAk78BETNa,407df7d3-2d71-4c27-bfcc-15fbe51beee2,2025-05-09T23:24:32.472Z,2025-05-09T23:35:36.34Z,11,685,Qmee,796,Qmee,Offerwall / Standalone,1052,United Kingdom (GB),English - United Kingdom,3.3172338,True,False,True,Veronica Penkova,veronicapenkova@gmail.com,3.3172338,64168738
51,681dd9ae-cb9f-d45c-9037-80ed709774e4,1845,Lumivo,Lumivo UK GBP,2747,Lumivo API_Client,26,Reconciled to Term - Completes Uploaded,30,Online Study  ,3,Client Survey Entry,Sports study 2025 - UK Desktop Day 6,28526304,Sports study 2025 - UK,103196_202559113018_0_3,681dd9a7-65da-9ff3-df94-4da4c143caa3,103196,0fb25902-4f5d-4b4f-8398-04af6cb57513,2025-05-09T10:32:15.444Z,2025-05-09T11:54:36.962Z,82,591,Walnut Unlimited - Link,2793,Walnut Unlimited - Link,Yield Management (Pulley),1709,United Kingdom (GB),English - United Kingdom,3.6507978,True,False,True,Veronica Penkova,veronicapenkova@gmail.com,3.6507978,64136502
52,681e60d0-75d6-9116-af58-368ef9a0989d,1845,Lumivo,Lumivo UK GBP,2747,Lumivo API_Client,26,Reconciled to Term - Completes Uploaded,18,Other Survey   ,3,Client Survey Entry,University Entry OJR 2025 PARENTS Day 6,28577122,University Entry OJR 2025 Lucid PARENTS,8a0f0f611c5210ae3f43165e0397b8a1,681e60d0-75d6-9116-af58-368ef9a0989d,DKYSmSWCBmTNM5GF73ifg7Qr,39a087b7-3f04-4830-aa53-6c00422d6380,2025-05-09T20:08:50.972Z,2025-05-09T20:19:13.978Z,10,685,Qmee,796,Qmee,Offerwall / Standalone,1052,United Kingdom (GB),English - United Kingdom,3.3172338,True,False,True,Veronica Penkova,veronicapenkova@gmail.com,3.3172338,64168738
53,681cf852-f8d4-c7cd-6cf7-2ae045c99283,1845,Lumivo,Lumivo UK GBP,2747,Lumivo API_Client,26,Reconciled to Term - Completes Uploaded,18,Online Study  ,3,Client Survey Entry,Sports study 2025 - UK Desktop Day 6,28526304,Sports study 2025 - UK,47ed1953fd4ff0243b95e8ab2d55b30e,681cf852-f8d4-c7cd-6cf7-2ae045c99283,ABfBuiBbi9kc7dmyXFYTDejP,2a4f0ed0-6589-4aab-9425-ed651a84d759,2025-05-08T18:30:43.343Z,2025-05-08T18:44:52.114Z,14,685,Qmee,796,Qmee,Offerwall / Standalone,1052,United Kingdom (GB),English - United Kingdom,3.6507978,True,False,True,Veronica Penkova,veronicapenkova@gmail.com,3.6507978,64136502
54,681e4352-a26b-b67a-6d8b-e01ce47011d5,1845,Lumivo,Lumivo UK GBP,2747,Lumivo API_Client,26,Reconciled to Term - Completes Uploaded,18,Other Survey   ,3,Client Survey Entry,University Entry OJR 2025 PARENTS Day 6,28577122,University Entry OJR 2025 Lucid PARENTS,d28267f9ce4178b5f62804ab29143307,681e4352-a26b-b67a-6d8b-e01ce47011d5,tgeF7e5DsgCdSnz3WNfK1kLf,6d74bb95-ab52-4b5a-90e2-2592610ea3cb,2025-05-09T18:02:59.002Z,2025-05-09T18:20:53.337Z,17,685,Qmee,796,Qmee,Offerwall / Standalone,1052,United Kingdom (GB),English - United Kingdom,3.3172338,True,False,True,Veronica Penkova,veronicapenkova@gmail.com,3.3172338,64168738
55,681cfd9c-e1ef-efad-a258-d5cf696d741b,1845,Lumivo,Lumivo UK GBP,2747,Lumivo API_Client,26,Reconciled to Term - Completes Uploaded,18,Online Study  ,3,Client Survey Entry,Sports study 2025 - UK Desktop Day 6,28526304,Sports study 2025 - UK,749ed4adef6caabc89643aa0cefca1a3,681cfd9c-e1ef-efad-a258-d5cf696d741b,dGaJseP6BP2BviRDaV9CB6gK,fb39a0a3-29c2-4a50-9758-0cfd9b546ec7,2025-05-08T18:53:17.339Z,2025-05-08T19:09:17.358Z,16,685,Qmee,796,Qmee,Offerwall / Standalone,1052,United Kingdom (GB),English - United Kingdom,3.6507978,True,False,True,Veronica Penkova,veronicapenkova@gmail.com,3.6507978,64136502
56,681e4f15-a69e-7058-1956-25b0ead3d860,1845,Lumivo,Lumivo UK GBP,2747,Lumivo API_Client,26,Reconciled to Term - Completes Uploaded,18,Other Survey   ,3,Client Survey Entry,University Entry OJR 2025 PARENTS Day 6,28577122,University Entry OJR 2025 Lucid PARENTS,731e9ae349da8ec9bbdb52435059fdcc,681e4f15-a69e-7058-1956-25b0ead3d860,Yhaz59vd2XdRoNR24q1nrkGt,bc7a21df-5137-4b71-aec6-58ba0b20f5f7,2025-05-09T18:53:09.401Z,2025-05-09T19:19:07.777Z,25,685,Qmee,796,Qmee,Offerwall / Standalone,1052,United Kingdom (GB),English - United Kingdom,3.3172338,True,False,True,Veronica Penkova,veronicapenkova@gmail.com,3.3172338,64168738
57,681d9361-5ada-adcb-362e-de9500d28053,1845,Lumivo,Lumivo UK GBP,2747,Lumivo API_Client,26,Reconciled to Term - Completes Uploaded,18,Online Study  ,3,Client Survey Entry,Sports study 2025 - UK Desktop Day 6,28526304,Sports study 2025 - UK,b9a05707ef64845e7547692f99bd0368,681d9361-5ada-adcb-362e-de9500d28053,QJsfVtfdWy6UteLHbDiNfQD3,d22a0c42-3443-4f22-a0f1-20a67c4a09ed,2025-05-09T05:32:17.848Z,2025-05-09T05:46:51.19Z,14,685,Qmee,796,Qmee,Offerwall / Standalone,1052,United Kingdom (GB),English - United Kingdom,3.6507978,True,False,True,Veronica Penkova,veronicapenkova@gmail.com,3.6507978,64136502
58,681e8655-81f8-acc8-138a-14253bd33104,1845,Lumivo,Lumivo UK GBP,2747,Lumivo API_Client,26,Reconciled to Term - Completes Uploaded,18,Other Survey   ,3,Client Survey Entry,University Entry OJR 2025 PARENTS Day 6,28577122,University Entry OJR 2025 Lucid PARENTS,7eb28acd8346370a55b036afa228795f,681e8655-81f8-acc8-138a-14253bd33104,W9dCCGSDnQAWa4HBricHZwSQ,27edeee4-6aea-4289-8ba3-64ac92c91c0b,2025-05-09T22:48:54.23Z,2025-05-09T23:04:37.21Z,15,685,Qmee,796,Qmee,Offerwall / Standalone,1052,United Kingdom (GB),English - United Kingdom,3.3172338,True,False,True,Veronica Penkova,veronicapenkova@gmail.com,3.3172338,64168738
59,681d2449-d314-504c-b2bb-4ce5f24c3e5b,1845,Lumivo,Lumivo UK GBP,2747,Lumivo API_Client,26,Reconciled to Term - Completes Uploaded,18,Online Study  ,3,Client Survey Entry,Sports study 2025 - UK Desktop Day 6,28526304,Sports study 2025 - UK,a8aa2edb2f1cb6cdb32a3bf9fd11d83f,681d2449-d314-504c-b2bb-4ce5f24c3e5b,SpTcH3Dpiuy9vXupjJsM9zZ9,a132fc00-1ca6-4548-b18f-5c2fbbca3fa4,2025-05-08T21:38:17.756Z,2025-05-08T21:51:11.851Z,12,685,Qmee,796,Qmee,Offerwall / Standalone,1052,United Kingdom (GB),English - United Kingdom,3.6507978,True,False,True,Veronica Penkova,veronicapenkova@gmail.com,3.6507978,64136502
60,681e57f2-54bd-3ee8-910e-d26b40d7aa06,1845,Lumivo,Lumivo UK GBP,2747,Lumivo API_Client,26,Reconciled to Term - Completes Uploaded,18,Other Survey   ,3,Client Survey Entry,University Entry OJR 2025 PARENTS Day 6,28577122,University Entry OJR 2025 Lucid PARENTS,e080864b57727238b11a76baf689aa47,681e57f2-54bd-3ee8-910e-d26b40d7aa06,inAaVzv9D9spyW2ny8YDRL2X,f6d5f2e8-b497-486f-b2d8-6ef83707e92a,2025-05-09T19:30:59.406Z,2025-05-09T19:45:23.743Z,14,685,Qmee,796,Qmee,Offerwall / Standalone,1052,United Kingdom (GB),English - United Kingdom,3.3172338,True,False,True,Veronica Penkova,veronicapenkova@gmail.com,3.3172338,64168738
61,681d170f-760c-30ad-d205-9ae457319606,1845,Lumivo,Lumivo UK GBP,2747,Lumivo API_Client,26,Reconciled to Term - Completes Uploaded,18,Online Study  ,3,Client Survey Entry,Sports study 2025 - UK Desktop Day 6,28526304,Sports study 2025 - UK,e08f5b1dd9ab67f393833b5981ecd85a,681d170f-760c-30ad-d205-9ae457319606,tq6w2gEMtZYmJ1e1Guoxo599,898ae35c-439b-45f8-8ae8-555da33f0c51,2025-05-08T20:41:54.099Z,2025-05-08T20:59:49.249Z,17,685,Qmee,796,Qmee,Offerwall / Standalone,1052,United Kingdom (GB),English - United Kingdom,3.6507978,True,False,True,Veronica Penkova,veronicapenkova@gmail.com,3.6507978,64136502
62,681e606f-742b-343f-2f74-9374cc41a928,1845,Lumivo,Lumivo UK GBP,2747,Lumivo API_Client,26,Reconciled to Term - Completes Uploaded,18,Other Survey   ,3,Client Survey Entry,University Entry OJR 2025 PARENTS Day 6,28577122,University Entry OJR 2025 Lucid PARENTS,99f613ae821a8d0a4fd445aba10e0a94,681e606f-742b-343f-2f74-9374cc41a928,HxgrQ4nKMh2tPGgNCfyZuohy,2a0b2639-6338-46b0-a0dd-ec494b5e32ba,2025-05-09T20:07:11.589Z,2025-05-09T20:18:48.13Z,11,685,Qmee,796,Qmee,Offerwall / Standalone,1052,United Kingdom (GB),English - United Kingdom,3.3172338,True,False,True,Veronica Penkova,veronicapenkova@gmail.com,3.3172338,64168738
63,681dccaf-9fcb-7462-f6c8-c610f676ba3f,1845,Lumivo,Lumivo UK GBP,2747,Lumivo API_Client,26,Reconciled to Term - Completes Uploaded,18,Online Study  ,3,Client Survey Entry,Sports study 2025 - UK Desktop Day 6,28526304,Sports study 2025 - UK,ee89dd230e9186dfe22de727a802c53d,681dccaf-9fcb-7462-f6c8-c610f676ba3f,kuXguTXp4iLLhpf5AqJwTQhV,a7f158bd-2535-4553-88a3-9dd1d8e10b71,2025-05-09T09:36:48.405Z,2025-05-09T09:50:44.7Z,13,685,Qmee,796,Qmee,Offerwall / Standalone,1052,United Kingdom (GB),English - United Kingdom,3.6507978,True,False,True,Veronica Penkova,veronicapenkova@gmail.com,3.6507978,64136502
64,681f06c0-529a-e2a9-676f-888134c24fb5,1845,Lumivo,Lumivo UK GBP,2747,Lumivo API_Client,26,Reconciled to Term - Completes Uploaded,18,Other Survey  ,3,Client Survey Entry,University Entry OJR 2025 PARENTS Day 7,28577122,University Entry OJR 2025 Lucid PARENTS,9e5893b9c0a84063442727c6d1d791c4,681f06c0-529a-e2a9-676f-888134c24fb5,YS45Lha1j7AeugyAAK1v4nB1,dbb58ee2-1163-4369-9bf4-bb3e6ede1c60,2025-05-10T07:56:48.462Z,2025-05-10T08:16:47.641Z,19,685,Qmee,796,Qmee,Offerwall / Standalone,1052,United Kingdom (GB),English - United Kingdom,3.3172338,True,False,True,Veronica Penkova,veronicapenkova@gmail.com,3.3172338,64168770
65,681d00ec-bf49-7c9a-7c1d-3d6f79ccbeb0,1845,Lumivo,Lumivo UK GBP,2747,Lumivo API_Client,26,Reconciled to Term - Completes Uploaded,18,Online Study  ,3,Client Survey Entry,Sports study 2025 - UK Desktop Day 6,28526304,Sports study 2025 - UK,1ff7520a008e03d9d75801d7b93c3107,681d00ec-bf49-7c9a-7c1d-3d6f79ccbeb0,DiugwrAq4Nd7rCfEJBgWzKZx,13265fbb-24e6-4574-889d-cac2076a461d,2025-05-08T19:07:24.839Z,2025-05-08T19:15:32.123Z,8,685,Qmee,796,Qmee,Offerwall / Standalone,1052,United Kingdom (GB),English - United Kingdom,3.6507978,True,False,True,Veronica Penkova,veronicapenkova@gmail.com,3.6507978,64136502
66,681f2aa5-ddad-e671-84d1-b19cb6f9d494,1845,Lumivo,Lumivo UK GBP,2747,Lumivo API_Client,26,Reconciled to Term - Completes Uploaded,18,Other Survey  ,3,Client Survey Entry,University Entry OJR 2025 PARENTS Day 7,28577122,University Entry OJR 2025 Lucid PARENTS,59938e3f70d79b9593e066c379214a7b,681f2aa5-ddad-e671-84d1-b19cb6f9d494,VcyZ4a5ci52V2vLCMShdQN1s,446e1853-cf28-4d58-954a-480eaaba5111,2025-05-10T10:29:58.183Z,2025-05-10T10:50:16.765Z,20,685,Qmee,796,Qmee,Offerwall / Standalone,1052,United Kingdom (GB),English - United Kingdom,3.3172338,True,False,True,Veronica Penkova,veronicapenkova@gmail.com,3.3172338,64168770
67,681ceaca-1a97-7b38-df56-e1a428993041,1845,Lumivo,Lumivo UK GBP,2747,Lumivo API_Client,26,Reconciled to Term - Completes Uploaded,18,Online Study  ,3,Client Survey Entry,Sports study 2025 - UK Desktop Day 6,28526304,Sports study 2025 - UK,cbd816800211cb4e68972bb4fcc6cc19,681ceaca-1a97-7b38-df56-e1a428993041,ZDTFKLQ7bw2vKTjbkAmEA4FV,0e4c503c-99ba-4ac0-9cd6-8458cb448720,2025-05-08T17:33:01.353Z,2025-05-08T17:41:21.627Z,8,685,Qmee,796,Qmee,Offerwall / Standalone,1052,United Kingdom (GB),English - United Kingdom,3.6507978,True,False,True,Veronica Penkova,veronicapenkova@gmail.com,3.6507978,64136502
68,681f4909-653d-6124-b5fe-63771208dc15,1845,Lumivo,Lumivo UK GBP,2747,Lumivo API_Client,26,Reconciled to Term - Completes Uploaded,18,Other Survey  ,3,Client Survey Entry,University Entry OJR 2025 PARENTS Day 7,28577122,University Entry OJR 2025 Lucid PARENTS,d8d7ecc5591fa3c283b7051b8ff69633,681f4909-653d-6124-b5fe-63771208dc15,iTSzvQZBfaC5hBTQfrU8xEZd,b507d19c-60ab-4a95-9d83-4cb9bcae462c,2025-05-10T12:39:37.434Z,2025-05-10T12:51:04.711Z,11,685,Qmee,796,Qmee,Offerwall / Standalone,1052,United Kingdom (GB),English - United Kingdom,3.3172338,True,False,True,Veronica Penkova,veronicapenkova@gmail.com,3.3172338,64168770
69,681f28bb-a074-4199-37fc-11b458ece695,1845,Lumivo,Lumivo UK GBP,2747,Lumivo API_Client,26,Reconciled to Term - Completes Uploaded,18,Other Survey  ,3,Client Survey Entry,University Entry OJR 2025 PARENTS Day 7,28577122,University Entry OJR 2025 Lucid PARENTS,307f5ad582f7e91519ae505597860d5a,681f28bb-a074-4199-37fc-11b458ece695,kuXguTXp4iLLhpf5AqJwTQhV,949eea9f-3496-464d-bfdf-4e9b081653be,2025-05-10T10:21:47.761Z,2025-05-10T10:32:11.436Z,10,685,Qmee,796,Qmee,Offerwall / Standalone,1052,United Kingdom (GB),English - United Kingdom,3.3172338,True,False,True,Veronica Penkova,veronicapenkova@gmail.com,3.3172338,64168770
70,681f6e6d-de9a-52ae-8df5-427a734507be,1845,Lumivo,Lumivo UK GBP,2747,Lumivo API_Client,26,Reconciled to Term - Completes Uploaded,18,Other Survey  ,3,Client Survey Entry,University Entry OJR 2025 PARENTS Day 7,28577122,University Entry OJR 2025 Lucid PARENTS,ef01cfad18a9d4c96572e24ba5cf48fe,681f6e6d-de9a-52ae-8df5-427a734507be,QDAv4QGB3qTW5LQrJYxGcTr4,a9baa643-2f56-4849-881e-b16abe0c55c0,2025-05-10T15:19:10.019Z,2025-05-10T15:38:32.716Z,19,685,Qmee,796,Qmee,Offerwall / Standalone,1052,United Kingdom (GB),English - United Kingdom,3.3172338,True,False,True,Veronica Penkova,veronicapenkova@gmail.com,3.3172338,64168770
71,681f7203-ebf4-487c-fac0-08a7a2231644,1845,Lumivo,Lumivo UK GBP,2747,Lumivo API_Client,26,Reconciled to Term - Completes Uploaded,18,Other Survey  ,3,Client Survey Entry,University Entry OJR 2025 PARENTS Day 7,28577122,University Entry OJR 2025 Lucid PARENTS,2753e9caaf1b623c0eba5fce6d15fe68,681f7203-ebf4-487c-fac0-08a7a2231644,nijPgB2PitXLZhsSr8pfSpW8,10a5eeec-8f2d-4d09-8231-1d0d7ada91ee,2025-05-10T15:34:29.968Z,2025-05-10T15:52:21.466Z,17,685,Qmee,796,Qmee,Offerwall / Standalone,1052,United Kingdom (GB),English - United Kingdom,3.3172338,True,False,True,Veronica Penkova,veronicapenkova@gmail.com,3.3172338,64168770
72,681f777f-c760-10d4-2c63-433f46eaa8b1,1845,Lumivo,Lumivo UK GBP,2747,Lumivo API_Client,26,Reconciled to Term - Completes Uploaded,18,Other Survey  ,3,Client Survey Entry,University Entry OJR 2025 PARENTS Day 7,28577122,University Entry OJR 2025 Lucid PARENTS,e2054da39783bba80cb80e5760cf4eeb,681f777f-c760-10d4-2c63-433f46eaa8b1,zyVZ447AkSo7xjR2LfKd6pQw,db8114db-7fcd-42d9-aa9d-88304f1b81b6,2025-05-10T15:57:51.802Z,2025-05-10T16:08:28.177Z,10,685,Qmee,796,Qmee,Offerwall / Standalone,1052,United Kingdom (GB),English - United Kingdom,3.3172338,True,False,True,Veronica Penkova,veronicapenkova@gmail.com,3.3172338,64168770
